  238| 54158| 62| 99| 29|1034051        |250603
  238| 54158| 62| 99| 29|1035411        |250603
  238| 54158| 62| 99| 29|1035421        |250603
  238| 54158| 62| 99| 29|1035600        |250603
  238| 64008| 39| 69| 15|295087         |250603
  238| 64008| 27| 73| 33|295143         |250603
  238| 64008| 27| 73| 33|295144         |250603
  238| 64008| 39| 69| 15|295163         |250603
  238| 64135| 57| 61| 21|00270400       |250603
  238| 64135| 57| 61| 21|00270677       |250603
  238| 94061| 27| 71| 64|323809         |250603
  238| 94061| 39| 69| 29|323849         |250603
  238| 94061| 27| 73| 65|323857         |250603
  238| 94061| 27| 73| 65|323882         |250603
  238|104009|501| 60| 22|000000044674   |250603
  238|104020| 47| 74| 11|24126          |250603
  238|114045|577| 92|258|67959          |250603
  238|114110| 62| 96| 78|11525          |250603
  238|124138| 41| 71|  4|1947365        |250603
  238|124138| 41| 71|  4|1947615        |250603
  238|124138| 41| 71|  4|1947712        |250603
  238|124138| 41| 71|  4|1948087        |250603
  238|134260| 56| 65|  6|34660          |250603
  238|134276| 64| 70|207|19765          |250603
  238|134286| 47| 75| 77|41709          |250603
  238|154013| 51| 78|112|170384         |250603
  238|154013| 51| 78|111|170982         |250603
  238|154013| 51| 78|107|171028         |250603
  238|154061| 27| 71| 56|609854         |250603
  238|164140| 63| 76|  8|402855         |250603
  238|194020|501| 60| 25|12382285       |250603
  238|194020|501| 60| 25|12382286       |250603
  238|194020|501| 60| 25|12382287       |250603
  238|194020|501| 60| 25|12382288       |250603
  238|194020|501| 60| 25|12382289       |250603
  238|194095| 27| 72| 20|145811         |250603
  238|194191| 64| 72|242|18806          |250603
  238|194358| 39| 65|129|40198          |250603
  238|194460| 39| 65|148|1104           |250603
  238|194460| 39| 65|148|1113           |250603
  238|194460| 41| 72|  2|1174           |250603
  238|204171| 41| 71|  9|70026737       |250603
  238|204171| 41| 71|  9|70026779       |250603
  238|204195| 49| 78| 96|84943          |250603
  238|204214| 56| 68| 43|464256         |250603
  238|204214| 56| 63| 43|467966         |250603
  238|204214| 56| 63| 43|467967         |250603
  238|204216| 56| 63| 98|116359         |250603
  238|234077| 27| 73| 48|20251222501    |250603
  238|234077| 27| 73| 48|20251222511    |250603
  238|234077| 39| 69| 24|20251222700    |250603
  238|234077| 39| 69| 24|20251222713    |250603
  238|234114|577| 98|327|4061           |250603
  238|234114|577| 96|281|5110           |250603
  238|234407| 70| 66|  7|196636         |250603
  241| 14208| 49| 82| 11|0000031852     |250603
  241| 14208| 48| 82| 11|0000031853     |250603
  241| 34090| 56| 65|  2|217182         |250603
  241| 34090| 56| 65|  2|217214         |250603
  241| 34090| 56| 65|  8|217529         |250603
  241| 34100| 65| 60|242|112953         |250603
  241| 34100| 65| 60|242|113015         |250603
  241| 34117| 39| 65| 20|22316          |250603
  241| 34117| 39| 65| 21|22347          |250603
  241| 34117| 39| 65| 21|22377          |250603
  241| 34117| 39| 71| 84|22392          |250603
  241| 34161| 39| 65| 27|014319         |250603
  241| 34266| 40| 72| 27|15049          |250603
  241| 44048| 49| 75|  5|594389         |250603
  241| 44048| 49| 75|  5|594396         |250603
  241| 44048| 49| 75|  5|594436         |250603
  241| 44048| 49| 75|  5|594558         |250603
  241| 44098| 49| 77| 69|708754         |250603
  241| 44098| 48| 77| 65|708760         |250603
  241| 44150| 56| 63|  2|443414         |250603
  241| 44150| 56| 68|  2|443466         |250603
  241| 44150| 56| 63|  2|443474         |250603
  241| 44150| 56| 63|  2|443761         |250603
  241| 44150| 56| 68|100|445755         |250603
  241| 54078| 62| 97|  2|069552         |250603
  241| 54158| 62| 99| 29|1033976        |250603
  241| 54158| 62| 99| 29|1035396        |250603
  241| 54158| 62| 99| 29|1035457        |250603
  241| 54158| 62| 99| 29|1035569        |250603
  241| 64008| 27| 73| 33|295046         |250603
  241| 64008| 27| 73| 33|295048         |250603
  241| 64008| 39| 69| 15|295135         |250603
  241| 64135| 57| 61| 21|00270682       |250603
  241| 94053| 62| 99| 35|108104         |250603
  241|104009|501| 60| 22|000000044650   |250603
  241|114045| 62| 96| 47|67936          |250603
  241|114045|577| 92|258|67977          |250603
  241|134260| 56| 65|  6|34695          |250603
  241|134276| 64| 70|207|19762          |250603
  241|134350| 70| 67|  1|10497          |250603
  241|134350| 70| 67|  1|10606          |250603
  241|134350| 70| 67|  1|10616          |250603
  241|154013| 51| 78|112|170405         |250603
  241|154013| 51| 78|110|170754         |250603
  241|154013| 51| 78|140|170774         |250603
  241|154013| 51| 78|111|171001         |250603
  241|154013| 51| 78|107|171048         |250603
  241|154061| 27| 71| 56|609866         |250603
  241|164140| 63| 76|  8|402853         |250603
  241|194020|501| 60| 25|12410909       |250603
  241|194020|501| 60| 25|12410910       |250603
  241|194020|501| 60| 25|12410911       |250603
  241|194095| 39| 65| 24|145878         |250603
  241|194095| 39| 65| 24|145879         |250603
  241|194191| 64| 72|242|18832          |250603
  241|194460| 41| 72|  2|1161           |250603
  241|204137| 51| 77| 72|165184         |250603
  241|204137| 51| 77| 99|165193         |250603
  241|204137| 51| 77| 72|165210         |250603
  241|204137| 51| 77| 72|165212         |250603
  241|204137| 51| 77| 99|165223         |250603
  241|204171| 41| 71|  9|70026756       |250603
  241|204171| 41| 71|  9|70026798       |250603
  241|204214| 56| 63| 43|467919         |250603
  241|204214| 56| 63| 43|467920         |250603
  241|204214| 56| 63| 43|467921         |250603
  241|204285| 41| 71|126|20943          |250603
  241|204285| 47| 72| 16|20951          |250603
  241|204285| 41| 71|126|20958          |250603
  241|204303| 47| 74|  8|07178          |250603
  241|234077| 27| 73| 48|20251222495    |250603
  241|234077| 27| 73| 48|20251222702    |250603
  241|234077| 27| 74| 48|20251222724    |250603
  241|234114|577| 98|327|4081           |250603
  241|234114|577| 96|281|5080           |250603
  241|234114|577| 96|281|5133           |250603
  241|234407| 70| 66|  7|196650         |250603
  245| 14259| 56| 68|  7|81410          |250603
  245| 24017| 48| 77| 68|2731467        |250603
  245| 24017| 51| 77| 68|2731536        |250603
  245| 24017| 51| 77| 62|2731555        |250603
  245| 24017| 48| 77| 61|2731569        |250603
  245| 24017| 48| 77| 68|2731576        |250603
  245| 24017| 48| 77| 62|2737906        |250603
  245| 24017| 49| 77| 68|2738274        |250603
  245| 24017| 49| 77| 61|2738450        |250603
  245| 24017| 51| 77| 61|2738591        |250603
  245| 24017| 51| 77| 61|2738613        |250603
  245| 24017| 48| 77| 61|2738617        |250603
  245| 24017| 49| 77| 62|2738622        |250603
  245| 24017| 48| 77|125|2738629        |250603
  245| 24017| 51| 77| 61|2738644        |250603
  245| 24017| 51| 77| 61|2738686        |250603
  245| 24017| 49| 77| 61|2739041        |250603
  245| 24017| 49| 77| 61|2739091        |250603
  245| 24017| 49| 77| 62|2739122        |250603
  245| 24017| 48| 77|125|2739147        |250603
  245| 24017| 49| 77| 61|2739189        |250603
  245| 34090| 56| 65|  2|217161         |250603
  245| 34090| 56| 65|  2|217190         |250603
  245| 34100| 65| 60|242|112933         |250603
  245| 34100| 65| 60|242|112995         |250603
  245| 34117| 39| 65| 21|22348          |250603
  245| 34117| 39| 65| 21|22368          |250603
  245| 34117| 39| 71| 84|22379          |250603
  245| 34161| 39| 65| 27|014276         |250603
  245| 34250| 48| 78| 85|20018455       |250603
  245| 34266| 40| 72| 27|15042          |250603
  245| 44134| 51| 78| 77|90046669       |250603
  245| 44150| 56| 68|  2|443639         |250603
  245| 44150| 56| 68|  2|443640         |250603
  245| 44150| 56| 63|  2|443641         |250603
  245| 44150| 56| 63|  2|443703         |250603
  245| 44150| 56| 63|  2|443704         |250603
  245| 44150| 56| 63|100|445733         |250603
  245| 54006| 65| 65|296|073690         |250603
  245| 54078| 62| 97|  2|069538         |250603
  245| 54158| 56| 63|  1|1033915        |250603
  245| 54158| 56| 68|  1|1033916        |250603
  245| 54158| 56| 68|  1|1033921        |250603
  245| 54158| 56| 63|  1|1033923        |250603
  245| 54158| 62| 99| 29|1033940        |250603
  245| 54158| 62| 99| 29|1033941        |250603
  245| 54158| 62| 99| 29|1035405        |250603
  245| 54165| 39| 71| 18|1536           |250603
  245| 64008| 39| 69| 15|295068         |250603
  245| 64008| 27| 73| 33|295167         |250603
  245| 64135| 57| 61| 21|00270655       |250603
  245| 64135| 57| 61| 21|00270725       |250603
  245| 64135| 57| 61| 21|00270736       |250603
  245| 74004| 39| 71|  2|25100289       |250603
  245| 74154| 70| 66|  2|25105573       |250603
  245| 74154| 70| 66|  2|25105574       |250603
  245| 74154| 70| 66|  2|25105575       |250603
  245| 74154|501| 60| 12|25105618       |250603
  245| 74154|501| 60| 12|25105619       |250603
  245| 84104|507| 63| 33|63421          |250603
  245| 84106| 48| 83|115|83678          |250603
  245| 94053| 62| 99| 35|108149         |250603
  245| 94053|507| 63|  7|108150         |250603
  245| 94061| 27| 71| 64|323800         |250603
  245| 94061| 27| 73| 65|323856         |250603
  245| 94061| 27| 73| 65|323880         |250603
  245| 94061| 27| 71| 64|323883         |250603
  245|104009|501| 60| 22|000000044645   |250603
  245|104020| 47| 74| 11|24122          |250603
  245|114045| 62| 96|104|67940          |250603
  245|114045|577| 92|258|67944          |250603
  245|114045|577| 92|258|67945          |250603
  245|114045|577| 92|258|67946          |250603
  245|134260| 56| 65|  6|34671          |250603
  245|134286| 47| 75| 77|41657          |250603
  245|134319| 27| 72|142|7746           |250603
  245|134350| 70| 67|  1|10553          |250603
  245|134361| 70| 66|  9|5713           |250603
  245|134361| 70| 66|  9|5714           |250603
  245|134361| 70| 66|  9|5715           |250603
  245|154013| 51| 78|112|170365         |250603
  245|154013| 51| 78|111|170973         |250603
  245|154013| 51| 78|107|171019         |250603
  245|154061| 27| 71| 56|609848         |250603
  245|154061| 27| 71| 56|609887         |250603
  245|164140| 63| 76|  8|402752         |250603
  245|164140| 63| 76|  8|402813         |250603
  245|194020|501| 60| 25|12455272       |250603
  245|194020|501| 60| 25|12455273       |250603
  245|194020|501| 60| 25|12455274       |250603
  245|194020|501| 60| 25|12455275       |250603
  245|194020|501| 60| 25|12455276       |250603
  245|194072| 47| 74| 34|1480231        |250603
  245|194358| 39| 65|129|40202          |250603
  245|194419| 57| 61| 14|7148195        |250603
  245|194460| 41| 72|  2|1143           |250603
  245|204046|501| 60| 27|0006379        |250603
  245|204137| 51| 77| 72|165185         |250603
  245|204137| 51| 77| 99|165220         |250603
  245|204171| 41| 71|  9|70026748       |250603
  245|204171| 41| 71|  9|70026790       |250603
  245|204195| 48| 78| 88|84933          |250603
  245|204214| 56| 63| 43|467851         |250603
  245|204214| 56| 63| 43|467852         |250603
  245|204214| 56| 63| 43|467853         |250603
  245|204214| 62| 99| 68|467886         |250603
  245|204285| 41| 71|126|20962          |250603
  245|204285| 47| 72| 16|20979          |250603
  245|204303| 47| 74|  8|07181          |250603
  245|234077| 27| 73| 48|20251222504    |250603
  245|234077| 27| 74| 48|20251222522    |250603
  245|234077| 40| 73| 38|20251222531    |250603
  245|234077| 27| 73| 48|20251222535    |250603
  245|234077| 40| 73| 38|20251222538    |250603
  245|234077| 40| 73| 38|20251222552    |250603
  245|234077| 27| 74| 48|20251222744    |250603
  245|234112| 56| 68|  9|7337995        |250603
  245|234114|577| 98|327|4074           |250603
  245|234114|577| 96|281|5125           |250603
  245|234407| 70| 66|  7|196660         |250603
  270| 14208| 49| 82| 11|0000031856     |250603
  270| 24017| 49| 79| 86|2737964        |250603
  270| 24020| 57| 62|  3|291603         |250603
  270| 24020| 57| 61|  3|291604         |250603
  270| 24020| 57| 62|  3|291605         |250603
  270| 24020| 57| 61|  3|291606         |250603
  270| 34090| 56| 65|  2|217175         |250603
  270| 34090| 56| 65|  2|217203         |250603
  270| 34090| 56| 65|  8|217524         |250603
  270| 34100| 65| 60|242|112947         |250603
  270| 34100| 65| 60|242|113009         |250603
  270| 34117| 39| 65| 21|22345          |250603
  270| 34117| 39| 65| 21|22376          |250603
  270| 34117| 39| 71| 84|22384          |250603
  270| 34161| 39| 65| 27|014320         |250603
  270| 34266| 40| 72| 27|15057          |250603
  270| 44098| 48| 77| 65|708757         |250603
  270| 44150| 56| 68|  2|443441         |250603
  270| 44150| 56| 63|  2|443491         |250603
  270| 44150| 56| 68|  2|443682         |250603
  270| 44150| 56| 63|  2|443748         |250603
  270| 44150| 56| 68|100|445744         |250603
  270| 54078| 62| 97|  2|069556         |250603
  270| 54078| 62| 97|  2|069582         |250603
  270| 54158| 62| 99| 29|1005438        |250603
  270| 54158| 62| 99| 29|1035394        |250603
  270| 54158| 62| 99| 29|1035397        |250603
  270| 64008| 27| 73| 33|295103         |250603
  270| 64008| 27| 73| 33|295104         |250603
  270| 64008| 39| 69| 15|295113         |250603
  270| 64008| 39| 69| 15|295156         |250603
  270| 64135| 57| 61| 21|00270696       |250603
  270| 94053| 62| 99| 35|108115         |250603
  270| 94053| 56| 63|  6|108145         |250603
  270| 94053| 56| 68|  6|108146         |250603
  270|104009|501| 60| 22|000000044643   |250603
  270|104020| 47| 74| 11|24137          |250603
  270|114045|577| 92|258|67978          |250603
  270|134260| 56| 65|  6|34668          |250603
  270|134276| 64| 70|207|19759          |250603
  270|134286| 47| 72| 67|41719          |250603
  270|134361| 65| 65|292|5701           |250603
  270|154013| 51| 78|112|170390         |250603
  270|154013| 51| 78|110|170769         |250603
  270|154013| 51| 78|111|170988         |250603
  270|154013| 51| 78|107|171034         |250603
  270|154061| 27| 71| 56|609874         |250603
  270|164140| 63| 76|  8|402814         |250603
  270|164140| 63| 76|  8|402841         |250603
  270|194020|501| 60| 25|12701939       |250603
  270|194020|501| 60| 25|12701940       |250603
  270|194020|501| 60| 25|12701941       |250603
  270|194191| 64| 72|242|18812          |250603
  270|194460| 39| 65|148|1105           |250603
  270|194460| 39| 65|148|1114           |250603
  270|194460| 41| 72|  2|1164           |250603
  270|204137| 51| 77| 99|165199         |250603
  270|204137| 51| 77| 72|165211         |250603
  270|204137| 51| 77| 99|165225         |250603
  270|204171| 41| 71|  9|70026742       |250603
  270|204171| 41| 71|  9|70026784       |250603
  270|204214| 62| 99| 68|467909         |250603
  270|214006| 39| 65| 36|571318         |250603
  270|234077| 40| 73| 38|20251222397    |250603
  270|234077| 39| 69| 24|20251222528    |250603
  270|234077| 39| 69| 24|20251222529    |250603
  270|234077| 39| 69| 24|20251222530    |250603
  270|234077| 27| 73| 48|20251222651    |250603
  270|234077| 27| 74| 48|20251222718    |250603
  270|234114|577| 98|327|4068           |250603
  270|234114|577| 96|281|5092           |250603
  270|234114|577| 96|281|5119           |250603
  270|234407| 70| 66|  7|196623         |250603
  274| 14208| 49| 82| 11|0000031863     |250603
  274| 14208| 48| 82| 11|0000031864     |250603
  274| 24017| 48| 77| 61|2738601        |250603
  274| 34090| 56| 65|  8|217526         |250603
  274| 34117| 39| 71| 84|22402          |250603
  274| 34161| 39| 65| 27|014275         |250603
  274| 34266| 40| 72| 27|15059          |250603
  274| 44048| 49| 75|  5|594428         |250603
  274| 44048| 49| 75|  5|594481         |250603
  274| 44150| 56| 68|  2|443690         |250603
  274| 44150| 56| 63|  2|443740         |250603
  274| 54078| 62| 97|  2|069566         |250603
  274| 64008| 39| 69| 15|295148         |250603
  274| 64008| 27| 73| 33|295201         |250603
  274| 64135| 57| 61| 21|00270702       |250603
  274| 94053| 62| 99| 35|108117         |250603
  274|104009|501| 60| 22|000000044655   |250603
  274|104020| 47| 74| 11|24155          |250603
  274|114045|577| 92|258|67943          |250603
  274|114045|577| 92|258|67988          |250603
  274|114045|577| 92|258|67989          |250603
  274|114045|577| 92|258|67990          |250603
  274|114045|577| 92|258|67991          |250603
  274|114110| 62| 96| 78|11541          |250603
  274|134260| 56| 65|  6|34699          |250603
  274|134286| 47| 75| 77|41681          |250603
  274|134350| 70| 67|  1|10562          |250603
  274|134350| 70| 67|  1|10608          |250603
  274|134350| 70| 67|  1|10626          |250603
  274|154013| 51| 78|112|170406         |250603
  274|154013| 51| 78|110|170755         |250603
  274|154013| 51| 78|140|170775         |250603
  274|154013| 51| 78|111|171002         |250603
  274|154013| 51| 78|107|171049         |250603
  274|154061| 27| 71| 56|609862         |250603
  274|164140| 63| 76|  8|402857         |250603
  274|194072| 47| 74| 34|1480203        |250603
  274|194095| 39| 65| 24|145927         |250603
  274|194191| 64| 72|242|18833          |250603
  274|194460| 41| 72|  2|1173           |250603
  274|204046|501| 60| 27|0006422        |250603
  274|204171| 41| 71|  9|70026757       |250603
  274|204171| 41| 71|  9|70026799       |250603
  274|204214| 56| 68| 43|467937         |250603
  274|214006| 39| 65| 36|571320         |250603
  274|214006| 39| 65| 36|571385         |250603
  274|234077| 40| 73| 38|20251222560    |250603
  274|234077| 40| 73| 38|20251222682    |250603
  274|234114|577| 98|327|4083           |250603
  274|234114|577| 96|281|5096           |250603
  274|234114|577| 96|281|5136           |250603
  274|234407| 70| 66|  7|196648         |250603
  276| 24017| 48| 77| 61|2734874        |250603
  276| 24017| 49| 77| 61|2738534        |250603
  276| 24017| 49| 77| 61|2738535        |250603
  276| 24017| 49| 77| 61|2738542        |250603
  276| 24017| 51| 77| 61|2738546        |250603
  276| 24017| 51| 77| 61|2738612        |250603
  276| 34090| 56| 65|  2|217207         |250603
  276| 34100| 65| 60|242|112942         |250603
  276| 34100| 65| 60|242|113004         |250603
  276| 34117| 39| 71| 84|22401          |250603
  276| 34161| 39| 65| 27|014306         |250603
  276| 44048| 49| 75|  5|594393         |250603
  276| 44150| 56| 68|  2|443365         |250603
  276| 44150| 56| 63|  2|443415         |250603
  276| 44150| 56| 63|  2|443416         |250603
  276| 44150| 56| 68|  2|443472         |250603
  276| 44150| 56| 63|  2|443495         |250603
  276| 44150| 56| 63|  2|443654         |250603
  276| 44150| 56| 63|  2|443755         |250603
  276| 54158| 56| 68|  1|1033904        |250603
  276| 64203| 27| 73|177|21334          |250603
  276| 74154|501| 60| 12|25105667       |250603
  276| 74154|501| 60| 12|25105668       |250603
  276| 94053| 62| 99| 35|108102         |250603
  276|104009|501| 60| 22|000000044685   |250603
  276|104020| 47| 74| 11|24156          |250603
  276|114045|577| 92|258|67981          |250603
  276|114110| 62| 96| 78|11543          |250603
  276|134260| 56| 65|  6|34700          |250603
  276|134276| 64| 70|207|19753          |250603
  276|134361| 70| 66|  9|5722           |250603
  276|134361| 70| 66|  9|5723           |250603
  276|154013| 51| 78|112|170407         |250603
  276|154013| 51| 78|110|170756         |250603
  276|154013| 51| 78|111|171003         |250603
  276|154013| 51| 78|107|171050         |250603
  276|154061| 27| 71| 56|609859         |250603
  276|194020|501| 60| 25|12760186       |250603
  276|194020|501| 60| 25|12760187       |250603
  276|194020|501| 60| 25|12760188       |250603
  276|194020|501| 60| 25|12760189       |250603
  276|194191| 64| 72|242|18834          |250603
  276|194322| 27| 73| 42|486800         |250603
  276|194358| 39| 65|129|40205          |250603
  276|194419| 57| 61| 14|7148169        |250603
  276|194460| 41| 72|  2|1154           |250603
  276|204137| 51| 77| 99|165230         |250603
  276|204171| 41| 71|  9|70026758       |250603
  276|204171| 41| 71|  9|70026800       |250603
  276|204193| 48| 78| 76|20018473       |250603
  276|204214| 56| 68| 43|465695         |250603
  276|204214| 56| 63| 43|467862         |250603
  276|204214| 56| 63| 43|467863         |250603
  276|204214| 56| 63| 43|467864         |250603
  276|204297| 63| 76| 53|7919837        |250603
  276|234077| 40| 73| 38|20251222526    |250603
  276|234077| 39| 69| 24|20251222622    |250603
  276|234077| 27| 73| 48|20251222701    |250603
  276|234077| 27| 74| 48|20251222722    |250603
  276|234114|577| 98|327|4084           |250603
  276|234114|577| 96|281|5137           |250603
  277| 34090| 56| 65|  2|217173         |250603
  277| 34090| 56| 65|  2|217204         |250603
  277| 34090| 56| 65|  8|217533         |250603
  277| 34100| 65| 60|242|112943         |250603
  277| 34100| 65| 60|242|113005         |250603
  277| 34117| 39| 71| 84|22380          |250603
  277| 44098| 48| 77| 69|708763         |250603
  277| 44134| 51| 78| 77|90046666       |250603
  277| 44150| 56| 68|  2|443442         |250603
  277| 44150| 56| 68|  2|443683         |250603
  277| 44150| 56| 68|  2|443727         |250603
  277| 44150| 56| 63|  2|443746         |250603
  277| 44150| 56| 68|100|445741         |250603
  277| 54078| 62| 97|  2|069555         |250603
  277| 64008| 27| 73| 33|295183         |250603
  277| 64135| 57| 61| 21|00270692       |250603
  277| 74154|501| 60| 12|25105665       |250603
  277| 74154|501| 60| 12|25105666       |250603
  277| 94053| 62| 99| 35|108118         |250603
  277| 94061| 27| 73| 65|323804         |250603
  277|104009|501| 60| 22|000000044679   |250603
  277|104020| 47| 74| 65|24048          |250603
  277|104020| 47| 74| 11|24049          |250603
  277|104020| 47| 74| 11|24141          |250603
  277|114045|577| 92|258|67971          |250603
  277|114110| 62| 96| 78|11534          |250603
  277|134260| 56| 65|  6|34673          |250603
  277|134276| 64| 70|207|19768          |250603
  277|134286| 47| 75| 77|41678          |250603
  277|134350| 70| 67|  1|10564          |250603
  277|154013| 51| 78|112|170394         |250603
  277|154013| 51| 78|111|170992         |250603
  277|154013| 51| 78|107|171038         |250603
  277|194095| 39| 65| 24|145929         |250603
  277|194191| 64| 72|242|18816          |250603
  277|194419| 57| 61| 14|7148220        |250603
  277|194460| 41| 72|  2|1151           |250603
  277|204171| 41| 71|  9|70026745       |250603
  277|204171| 41| 71|  9|70026787       |250603
  277|204193| 48| 78| 76|20018470       |250603
  277|204195| 49| 78| 96|84950          |250603
  277|204214| 62| 99| 68|467899         |250603
  277|204214| 56| 63| 43|467974         |250603
  277|204285| 41| 71|126|20959          |250603
  277|204297| 63| 76| 53|7919857        |250603
  277|234077| 40| 73| 38|20251222563    |250603
  277|234112| 56| 68|  9|7337990        |250603
  277|234407| 70| 66|  7|196647         |250603
  351| 84106| 48| 83|115|81089          |250603
  351| 94053| 62| 99| 35|108142         |250603
  351|134260| 56| 65|  6|34687          |250603
  351|134286| 47| 75| 77|41712          |250603
  351|154013| 51| 78|112|170401         |250603
  351|154013| 51| 78|107|171044         |250603
  351|204285| 41| 71|126|20969          |250603
  353| 24017| 51| 77| 61|2731497        |250603
  353| 24017| 51| 77| 61|2731532        |250603
  353| 24017| 48| 77| 68|2731533        |250603
  353| 24017| 48| 77| 62|2738625        |250603
  353| 24017| 48| 77| 61|2738630        |250603
  353| 24017| 51| 77| 62|2738639        |250603
  353| 24017| 49| 77| 61|2739072        |250603
  353| 24017| 48| 79| 86|2739080        |250603
  353| 24020| 57| 62|  3|291622         |250603
  353| 24020| 57| 61|  3|291623         |250603
  353| 24020| 57| 61|  3|291624         |250603
  353| 44150| 56| 63|  2|443733         |250603
  353| 64135| 57| 61| 21|00270456       |250603
  353| 64135| 57| 61| 21|00270731       |250603
  353| 94053| 62| 99| 35|108127         |250603
  353|104009|501| 60| 22|000000044641   |250603
  353|104020| 47| 74| 11|24145          |250603
  353|134260| 56| 65|  6|34681          |250603
  353|134286| 47| 74| 84|41726          |250603
  353|134361| 70| 66|  9|5721           |250603
  353|154013| 51| 78|112|170398         |250603
  353|154013| 51| 78|111|170995         |250603
  353|154013| 51| 78|107|171041         |250603
  353|164140| 63| 76|  8|402632         |250603
  353|164140| 63| 76|  8|402633         |250603
  353|164140| 63| 76|  8|402667         |250603
  353|164140| 63| 76|  8|402668         |250603
  353|164140| 63| 76|  8|402724         |250603
  353|164140| 63| 76|  8|402798         |250603
  353|194095| 39| 65| 24|145926         |250603
  353|194460| 41| 72|  2|1175           |250603
  353|234077| 40| 73| 38|20251222546    |250603
  353|234077| 27| 74| 48|20251222742    |250603
  432| 24017| 48| 77| 61|2739051        |250603
  432| 44048| 49| 75|  5|594483         |250603
  432| 44150| 56| 68|  2|443614         |250603
  432| 44150| 56| 68|  2|443687         |250603
  432|104009|501| 60| 22|000000044657   |250603
  432|134260| 56| 65|  6|34686          |250603
  432|134286| 47| 75| 77|41690          |250603
  432|154013| 51| 78|112|170414         |250603
  432|154013| 51| 78|140|170780         |250603
  432|154013| 51| 78|110|170923         |250603
  432|154013| 51| 78|111|171009         |250603
  432|154013| 51| 78|107|171056         |250603
  432|164140| 63| 76|  8|402849         |250603
  432|194095| 39| 65| 24|145949         |250603
  432|194095| 39| 65| 24|148707         |250603
  432|204171| 41| 71|  9|70026753       |250603
  432|204171| 41| 71|  9|70026795       |250603
  432|204285| 41| 71|126|20968          |250603
  432|234407| 70| 66|  7|196618         |250603
  445| 14259| 62| 99|118|83167          |250603
  445| 14259| 56| 63|  7|83227          |250603
  445| 14259| 56| 63|  7|83228          |250603
  445| 14259| 56| 63|  7|83243          |250603
  445| 14259| 56| 68|  7|83244          |250603
  445| 14259| 56| 63|  7|83245          |250603
  445| 14259| 56| 63|  7|83246          |250603
  445| 14259| 56| 68|  7|83247          |250603
  445| 14259| 56| 68|  7|83248          |250603
  445| 14259| 56| 63|  7|83249          |250603
  445| 14259| 56| 63|  7|83250          |250603
  445| 24017| 49| 77| 61|2738445        |250603
  445| 24017| 49| 77| 61|2738493        |250603
  445| 24017| 49| 77| 61|2738543        |250603
  445| 24017| 51| 77| 61|2739083        |250603
  445| 34090| 56| 65|  2|217184         |250603
  445| 34100| 65| 60|242|112960         |250603
  445| 34100| 65| 60|242|113022         |250603
  445| 34117| 39| 71| 84|22407          |250603
  445| 44048| 49| 75|  5|594491         |250603
  445| 44134| 51| 78| 77|90046599       |250603
  445| 44150| 56| 68|  2|443465         |250603
  445| 44150| 56| 63|  2|443762         |250603
  445| 64008| 39| 69| 15|295162         |250603
  445| 64135| 57| 61| 21|00270703       |250603
  445| 64203| 27| 73|177|21341          |250603
  445| 84104| 62| 99| 36|63420          |250603
  445| 84104|507| 63| 33|63422          |250603
  445| 94053| 62| 99| 35|108108         |250603
  445| 94061| 27| 73| 65|323790         |250603
  445|104009|501| 60| 22|000000044673   |250603
  445|104020| 47| 74| 11|24120          |250603
  445|114110| 62| 96| 78|11532          |250603
  445|114110| 62| 96| 78|11533          |250603
  445|124138| 41| 71|  4|1947364        |250603
  445|124138| 41| 71|  4|1947614        |250603
  445|124138| 41| 71|  4|1947711        |250603
  445|124138| 41| 71|  4|1948086        |250603
  445|134260| 56| 65|  6|34654          |250603
  445|134286| 47| 75| 77|41682          |250603
  445|134361| 65| 65|292|5650           |250603
  445|154013| 51| 78|112|170368         |250603
  445|154013| 51| 78|111|170976         |250603
  445|154013| 51| 78|107|171022         |250603
  445|154061| 27| 71| 56|609861         |250603
  445|164140| 63| 76|  8|402859         |250603
  445|194095| 39| 65| 24|145936         |250603
  445|194191| 64| 72|242|18799          |250603
  445|194460| 41| 72|  2|1170           |250603
  445|204137| 51| 77| 99|165229         |250603
  445|204171| 41| 71|  9|70026734       |250603
  445|204171| 41| 71|  9|70026776       |250603
  445|204195| 49| 78| 96|84940          |250603
  445|204214| 56| 63| 43|467865         |250603
  445|204214| 56| 63| 43|467866         |250603
  445|204214| 56| 63| 43|467867         |250603
  445|204214| 62| 99| 68|467904         |250603
  445|204214| 56| 63| 43|467936         |250603
  445|204285| 47| 72| 16|20952          |250603
  445|214006| 39| 65| 36|571312         |250603
  445|234077| 40| 73| 38|20251222562    |250603
  445|234114|577| 96|281|5102           |250603
  445|234407| 70| 66|  7|196637         |250603
  448| 34100| 65| 60|242|112937         |250603
  448| 34100| 65| 60|242|112999         |250603
  448| 34250| 48| 78| 85|20018460       |250603
  448| 44150| 56| 68|  2|443604         |250603
  448| 54158| 56| 68|  1|1033914        |250603
  448| 64135| 57| 61| 21|00270694       |250603
  448|104009|501| 60| 22|000000044648   |250603
  448|134260| 56| 65|  6|34680          |250603
  448|134286| 47| 75| 77|41705          |250603
  448|134361| 65| 65|292|5707           |250603
  448|154013| 51| 78|112|170411         |250603
  448|154013| 51| 78|110|170760         |250603
  448|154013| 51| 78|140|170778         |250603
  448|154013| 51| 78|111|171006         |250603
